question_id,question_de,question_en,row_count,survey_ids,sample_answer_values,answer_options_en,answer_options_de,n_answer_options,duplicate_count
147846,"Die Wirkstoffe Liraglutid, Semaglutid oder Tirzepatid haben sich in Studien als wirksam und allgemein gut verträglich erwiesen. Wie bei jedem anderen Medikament können jedoch während der Behandlung unerwünschte Nebenwirkungen auftreten. Wenn bei dir in der Vergangenheit eine der folgenden Nebenwirkungen aufgetreten ist, bitten wir dich, diese anzugeben, auch wenn sie der Grund für den Abbruch der Behandlung waren.","The active ingredients liraglutide, semaglutide, or tirzepatide have been shown to be effective and generally well tolerated in studies. However, as with any other medication, undesirable side effects may occur during treatment. If you have experienced any of the following side effects in the past, we kindly ask you to indicate them, even if they were the reason for discontinuing treatment.",1,[2870],"['Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.']",['I did not have severe side effects due to which I discontinued treatment.'],"['Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.']",1,14
147849,Hast Du in der Vergangenheit andere Maßnahmen für eine Gewichtsabnahme ergriffen?,Have you taken other weight loss measures in the past?,6,[2870],"['[""Diät - eigene Diät oder ein Programm"",""Sport"",""Ernährungsberatung"",""Medikamente"",""Hypnose"",""Abnehm-App""]']","['Diet - own diet or a program', 'Exercise', 'Hypnosis', 'Nutritional counselling', 'Weight loss app', 'medication']","['Abnehm-App', 'Diät - eigene Diät oder ein Programm', 'Ernährungsberatung', 'Hypnose', 'Medikamente', 'Sport']",6,41
147851,Wie häufig treibst Du Sport?,How often do you do sports?,1,[2870],['Mehrmals pro Woche'],['Several times a week'],['Mehrmals pro Woche'],1,39
147852,Wie lauten Deine aktuellen Blutdruckwerte?,What is your current blood pressure?,1,[2870],['Normal - Zwischen 90/60 - 140/90'],['Normal - Between 90/60 - 140/90'],['Normal - Zwischen 90/60 - 140/90'],1,18
147853,Trifft eine der folgenden Konditionen auf Dich zu?,Do you suffer from any of the following conditions?,1,[2870],"['[""Keine der genannten""]']",['None of the above'],['Keine der genannten'],1,67
147856,"Leidest Du unter einer der folgenden Erkrankungen? Bitte antworte ehrlich, da diese Angaben für den ärztlichen Check wichtig sind.","Do you suffer from any of the following illnesses? Please answer honestly, as this information is important for the Medical check.",1,[2870],"['[""Keine der genannten""]']",['None of the above'],['Keine der genannten'],1,17
147858,Ist eine der folgenden Erkrankungen schon einmal bei Dir aufgetreten (in der Vergangenheit oder aktuell)?,Have you ever had any of the following illnesses (in the past or currently)?,1,[2870],"['[""Keine der genannten""]']",['None of the above'],['Keine der genannten'],1,17
147861,Leidest Du unter weiteren Vorerkrankungen oder nimmst verschreibungspflichtige Medikamente ein?,Are you suffering from other pre-existing conditions or taking prescription medication?,1,[2870],['Nein'],['No'],['Nein'],1,60
147863,Nimmst Du aktuell eines der folgenden Medikamente ein?,Are you currently taking any of the following medications?,1,[2870],"['[""Keine der genannten""]']",['None of the above'],['Keine der genannten'],1,47
147867,"Bitte bestätige folgende Angaben: - Du bist darüber informiert, dass GLP-1-Medikamente die Wirksamkeit der Pille beeinträchtigen können. Daher empfehlen wir zur Verhütung eine nicht-orale Methode, wie z. B. ein Kondom. Mehr Infos zu Verhütung, Kinderwunsch oder Schwangerschaft unten in der Infobox.  - Du hast bereits versucht, Dein Übergewicht durch eine Kombination aus Bewegung, Ernährung und Verhaltensänderungen zu reduzieren.  - Du hast alle Fragen wahrheitsgemäß beantwortet. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung.  INFOBOX: ""Ist diese Behandlung sicher? Die eingesetzten Wirkstoffe Semaglutid, Liraglutid und Tirzepatid wurde in Studien untersucht und in dessen Wirksamkeit belegt. Das Medikament ist grundsätzlich gut verträglich. Wie bei jedem Medikament kann es jedoch auch hier zu unerwünschten Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.   Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome sind kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche. Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.  Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden.   -GLP-1 Medikamente wie Wegovy, Saxenda und Mounjaro können durch die verzögerte Magenentleerung die Wirksamkeit der ‚Pille‘ verringern, wodurch eine ungeplante Schwangerschaft möglich wäre. Daher sind den ersten 4 Wochen und bei Dosiserhöhungen eine nicht-orale Verhütungsmethode wie z. B. Kondom zu empfehlen.    -GLP-1-Medikamente fördern die Gewichtsabnahme, was die Fruchtbarkeit steigern kann. Bei Kinderwunsch kann eine Gewichtsreduktion vorab sinnvoll sein. Sobald du jedoch aktiv versuchst, schwanger zu werden, schwanger bist oder stillst, solltest du die GLP-1 Mediaktion absetzen, da eine gesunde Gewichtszunahme nötig ist und die Auswirkungen auf das Baby unklar sind.  Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald du das Medikament anwendest.","Please confirm the following details: - You have been informed that GLP-1 medication can impair the effectiveness of the pill and that we therefore recommend a non-oral method of contraception, such as a condom. More information on contraception, the desire to have children and pregnancy in the info box below.  - You have already tried to reduce your excess weight through a combination of exercise, diet and behavioural changes.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. INFOBOX: ""Is this treatment safe? The active ingredients Semaglutide, Liraglutide and Tirzepatid have been investigated in studies and its efficacy has been proven. The drug is generally well tolerated. However, as with any drug, undesirable side effects may occur, including (initial) gastrointestinal discomfort, fatigue or sleep disturbances.   In addition, hypoglycemia may occur during use. Typical symptoms are cold sweat, cool pale skin, headache, fast heartbeat, nausea or weakness. To prevent such symptoms you should always have a glucose with you and take it at the first symptoms.  An occasional side effect is pancreatitis (symptoms are pain or hardening of the upper abdomen, nausea and fever). In this case, a Doctor should be consulted immediately.   -GLP-1 medication such as Wegovy, Saxenda and Mounjaro can reduce the effectiveness of the pill due to delayed gastric emptying, which could lead to an unplanned pregnancy. Therefore, a non-oral contraceptive method such as a condom is recommended for the first 4 weeks and when increasing the dose.    -GLP-1 medication promote weight loss, which can increase fertility. If you are trying to conceive, weight loss may be useful beforehand. However, once you are actively trying to conceive, pregnant or breastfeeding, you should discontinue GLP-1 medication as healthy weight gain is necessary and the effects on the baby are unclear.   In case of side effects or uncertainties, our Doctors are there for you. In addition, please inform your family Doctor as soon as you start using the medication. INFOBOX: ""Is this treatment safe? The active ingredients Semaglutide, Liraglutide and Tirzepatid have been investigated in studies and its efficacy has been proven. The drug is generally well tolerated. However, as with any drug, undesirable side effects may occur, including (initial) gastrointestinal discomfort, fatigue or sleep disturbances.   In addition, hypoglycemia may occur during use. Typical symptoms are cold sweat, cool pale skin, headache, fast heartbeat, nausea or weakness. To prevent such symptoms you should always have a glucose with you and take it at the first symptoms.  An occasional side effect is pancreatitis (symptoms are pain or hardening of the upper abdomen, nausea and fever). In this case, a Doctor should be consulted immediately.   -GLP-1 medication such as Wegovy, Saxenda and Mounjaro can reduce the effectiveness of the pill due to delayed gastric emptying, which could lead to an unplanned pregnancy. Therefore, a non-oral contraceptive method such as a condom is recommended for the first 4 weeks and when increasing the dose.    -GLP-1 medication promote weight loss, which can increase fertility. If you are trying to conceive, weight loss may be useful beforehand. However, once you are actively trying to conceive, pregnant or breastfeeding, you should discontinue GLP-1 medication as healthy weight gain is necessary and the effects on the baby are unclear.   In case of side effects or uncertainties, our doctors are there for you. In addition, please inform your family Doctor as soon as you start using the medication.",1,[2870],['Ich verstehe und bestätige.'],['I understand and confirm.'],['Ich verstehe und bestätige.'],1,5
148908,"Bitte trage Deine Größe und Dein Gewicht ein, damit wir Deinen BMI* berechnen und Deine Eignung für eine Gewichtsreduktion durch GLP-1 Medikation  (Wegovy, Saxenda, Mounjaro) prüfen können. INFOBOX: * Die Behandlung mit einem GLP-1 Wirkstoff ist ab einem BMI von min. 27 geeignet.","Please enter your height and weight so that we can calculate your BMI* and check your suitability for weight loss with GLP-1 medication (Wegovy, Saxenda, Mounjaro). INFOBOX: * Treatment with a GLP-1 active ingredient is suitable from a BMI of at least 27.",5,[2895],"['{""bmi"":35.139302233855645,""height"":167,""weight"":98}', '{""bmi"":31.37798916633637,""height"":174,""weight"":95}', '{""bmi"":31.020408163265305,""height"":175,""weight"":95}', '{""bmi"":35.75595618954421,""height"":163,""weight"":95}']",[],[],0,12
148911,"Leidest Du unter einer der folgenden Erkrankungen? Bitte antworte ehrlich, da diese Angaben für den ärztlichen Check wichtig sind.","Do you suffer from any of the following conditions? Please answer honestly, as this information is important for the medical check.",2,[2895],"['[""Keine der genannten""]']",['None of the Above'],['Keine der genannten'],1,26
148912,Aufgrund Deines BMI bist Du für GLP-1-Medikamente zur Gewichtsreduktion geeignet. Wie lange hast Du schon Gewichtsprobleme?,Your BMI makes you suitable for GLP-1 weight loss medication. How long have you had weight problems? *,5,[2895],"['Mehr als 5 Jahre', '1-5 Jahre']","['1-5 years', 'More than 5 years']","['1-5 Jahre', 'Mehr als 5 Jahre']",2,16
148914,"Hast Du in der Vergangenheit Medikamente mit dem Wirkstoff Liraglutid, Semaglutid oder Tirzepatid gegen Übergewicht verwendet?","Have you used medications with the active ingredient liraglutide, semaglutide or tirzepatide for obesity in the past?",5,[2895],"['Ja, ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren', 'Nein', 'Ja, ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren']","['No', 'Yes,    I lost less than 4% body weight in 3 months with it', 'Yes,    I lost more than 4% body weight in 3 months with it']","['Ja, ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren', 'Ja, ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren', 'Nein']",3,17
148915,"Die Wirkstoffe Liraglutid, Semaglutid oder Tirzepatid haben sich in Studien als wirksam und allgemein gut verträglich erwiesen. Wie bei jedem anderen Medikament können jedoch während der Behandlung unerwünschte Nebenwirkungen auftreten. Wenn bei dir in der Vergangenheit eine der folgenden Nebenwirkungen aufgetreten ist, bitten wir dich, diese anzugeben, auch wenn sie der Grund für den Abbruch der Behandlung waren.","The active ingredients liraglutide, semaglutide, or tirzepatide have been shown to be effective and generally well tolerated in studies. However, as with any other medication, undesirable side effects may occur during treatment. If you have experienced any of the following side effects in the past, we kindly ask you to indicate them, even if they were the reason for discontinuing treatment.",2,[2895],"['Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.']",['I did not have severe side effects due to which I discontinued treatment.'],"['Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.']",1,14
