question_id,question_en,question_de,clinical_category,answer_type,confidence,duplicate_group_id,canonical_question_id,duplicate_count,row_count
208539,"Please confirm: I have answered all questions truthfully. Wellster accepts no liability for health consequences resulting from false information. Please confirm in addition: I will inform my Doctor that I am taking medication for erectile dysfunction. This is particularly important if I am prescribed nitrate-containing or blood pressure-lowering medication. If I start taking new medication or develop a new illness, I will consult my Doctor to find out whether I can continue with the treatment. Important information: If your erection lasts longer than 4 hours, please consult a Doctor immediately. Do not take several medications for erectile dysfunction at the same time. Leave at least 24 hours between doses (36 hours for tadalafil/Cialis). Do not exceed the dose prescribed by your Doctor.","Bitte bestätige: Ich habe alle Fragen wahrheitsgemäß beantwortet. Wellster übernimmt keine Haftung für gesundheitliche Folgen, die durch falsche Angaben entstehen. Bitte bestätige außerdem: Ich informiere jede Ärztin bzw. jeden Arzt darüber, dass ich ein Medikament gegen Erektionsstörungen einnehme. Das ist besonders wichtig, wenn mir nitrathaltige oder blutdrucksenkende Medikamente verschrieben werden. Bei neuen Medikamenten oder Erkrankungen lasse ich mich ärztlich beraten, ob ich die Behandlung fortsetzen kann.  Wichtige Hinweise:  Sollte Deine Erektion länger als 4 Stunden anhalten, suche bitte sofort eine Ärztin oder einen Arzt auf. Nimm nicht mehrere Medikamente gegen Erektionsstörungen gleichzeitig ein. Halte zwischen 2 Einnahmen mindestens 24 Stunden Abstand ein (bei Tadalafil / Cialis 36 Stunden). Überschreite nicht die vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,220,199858,4,2
208540,Has anything changed since your last prescription?,Hat sich seit Deiner letzten Verschreibung etwas geändert?,HEALTH_STATUS_UPDATE,predefined,high,221,199860,4,2
208708,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,1
208710,Have you lost body weight with Wegovy treatment?,Hast Du mit der Behandlung mit Wegovy Körpergewicht abgenommen?,TREATMENT_EFFECTIVENESS,predefined,high,125,70195,27,1
208711,"In addition to fast weight loss, have you experienced any of the following symptoms within the past few weeks?",Ist zusätzlich zu dem schnellen Gewichtsverlust innerhalb der letzten Wochen eines der folgenden Symptome bei Dir aufgetreten?,SIDE_EFFECT_REPORT,predefined,high,71,41278,34,1
208714,Have you been diagnosed with a new disease or medical condition since your last prescription?,Wurde seit Deiner letzten Verschreibung eine neue Erkrankung oder medizinische Kondition bei Dir festgestellt?,HEALTH_STATUS_UPDATE,predefined,high,64,41193,37,1
208722,In what dosage are you currently using Wegovy?,In welcher Dosierung wendest Du aktuell Wegovy an?,DOSE_MANAGEMENT,predefined,high,122,58960,29,1
208723,"Would you like to continue treatment at the next medically recommended dose? INFOBOX: If you have not yet reached your target weight, we recommend that you switch to the next higher dose according to the manufacturer's instructions.",Möchtest Du die Behandlung mit der medizinisch empfohlenen nächsten Dosierung fortsetzen?,DOSE_MANAGEMENT,predefined,high,171,128170,18,1
208732,Do you take the medication without gaps?,Führst Du die Medikamentenanwendung lückenlos durch?,TREATMENT_ADHERENCE,predefined,high,72,41281,37,1
208733,Do the following statements apply to you?,Treffen folgende Aussagen auf Dich zu?,TREATMENT_EFFECTIVENESS,predefined,high,67,41233,49,2
208737,Have you taken any other weight loss measures in parallel with the Wegovy medication?,Hast du parallel zu Wegovy weitere Maßnahmen zur Gewichtsabnahme durchgeführt?,ADDITIONAL_WEIGHT_MEASURES,predefined,high,172,128184,13,1
208744,Have the following side effects occurred since using the medication? (1 / 2),Sind die folgenden Nebenwirkungen seit der Einnahme des Medikaments aufgetreten? (1 / 2),SIDE_EFFECT_REPORT,predefined,high,115,55673,27,1
208746,Have the following side effects occurred since you started using the medicine? (2 / 2),Sind folgende Nebenwirkungen seit der Anwendung des Medikaments neu aufgetreten? (2 / 2),SIDE_EFFECT_REPORT,predefined,high,69,41248,37,1
208748,We need your height and weight to calculate your current BMI value.,"Wir benötigen Deine Körpergröße und Dein Gewicht, um Deinen aktuellen BMI-Wert zu berechnen.",BMI_MEASUREMENT,json_structured,high,13,8804,134,1
208749,"Thank you for your details! Please confirm that: - You have been informed that Wegovy™ can impair the effectiveness of the pill. We therefore recommend a non-oral method of contraception, such as a condom. More information on contraception, fertility and pregnancy in the info box below. - You have already tried a combination of exercise, diet and behavioural change to tackle your excess weight.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. INFOBOX: Is this treatment safe? - The active ingredient semgalutide has been investigated in studies and its efficacy has been proven. - The drug is generally well tolerated. However, as with any medication, side effects can occur, including (initial) gastrointestinal complaints, tiredness or sleep disorders.  - In addition, hypoglycaemia may occur during use. Typical symptoms: cold sweat, cool pale skin, headaches, rapid heartbeat, nausea or weakness.  - To prevent such symptoms, you should always have a glucose with you and take it at the first symptoms.   - An occasional side effect is pancreatitis (symptoms include pain or hardening of the upper abdomen, nausea and fever). In this case, a Doctor should be consulted immediately. - Wegovy™ can reduce the effectiveness of the pill due to delayed gastric emptying, making an unplanned pregnancy possible. Therefore, a non-oral contraceptive method, such as a condom, is recommended during the first 4 weeks and when increasing the dosage.  - GLP-1 medications like Wegovy™ promote weight loss, which can enhance fertility. If you are planning to conceive, losing weight beforehand may be beneficial. However, once you are actively trying to get pregnant, are pregnant, or breastfeeding, you should stop taking Weogvy™, as healthy weight gain is necessary and its effects on the baby are unclear. Our doctors are there for you in case of side effects or uncertainties. Please also inform your Family Doctor as soon as you start using the medication.","Vielen Dank für Deine Angaben! Bitte bestätige, dass: - Du darüber informiert bist, dass Wegovy™ die Wirksamkeit der Pille beeinträchtigen kann. Daher empfehlen wir zur Verhütung eine nicht-orale Methode, wie z.B. ein Kondom. Mehr Infos zur Verhütung, Kinderwunsch und Schwangerschaft unten in der Infobox.  - Du bereits über eine Kombination aus Bewegung, Ernährungsanpassung und Verhaltensänderung versuchst hast, gegen Dein Übergewicht anzuarbeiten.  - Du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. INFOBOX: Ist diese Behandlung sicher?  - Der eingesetzte Wirkstoff Semgalutid wurde in Studien untersucht und in dessen Wirksamkeit belegt.  - Das Medikament ist grundsätzlich gut verträglich. Wie bei jedem Medikament kann es jedoch auch hier zu Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.  - Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome: kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche.  - Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.  - Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden.  -Wegovy™ kann durch die verzögerte Magenentleerung die Wirksamkeit der ‚Pille‘ verringern, wodurch eine ungeplante Schwangerschaft möglich wäre. Daher sind den ersten 4 Wochen und bei Dosiserhöhungen eine nicht-orale Verhütungsmethode wie z. B. Kondom zu empfehlen.    -GLP-1-Medikamente wie Wegovy™ fördern die Gewichtsabnahme, was die Fruchtbarkeit steigern kann. Bei Kinderwunsch kann eine Gewichtsreduktion vorab sinnvoll sein. Sobald du jedoch aktiv versuchst, schwanger zu werden, schwanger bist oder stillst, solltest du Wegovy™ absetzen, da eine gesunde Gewichtszunahme nötig ist und die Auswirkungen auf das Baby unklar sind.    Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald Du das Medikament anwendest.",TREATMENT_CONFIRMATION,confirmation,high,173,128196,13,1
208820,Are you taking any new prescription medication since your last prescription? (with the exception of medication for erectile dysfunction),"Nimmst Du seit Deiner letzten Verschreibung neue, verschreibungspflichtige Medikamente ein? (mit Ausnahme von Medikamenten gegen Erektionsstörungen)",MEDICATION_HISTORY,predefined,high,174,128267,18,1
208822,You are almost finished! Do you currently have any other illnesses or are you taking any medication that has not yet been asked about?* INFOBOX - *This information is important for a complete medical assessment.,"Du bist fast fertig! Bestehen aktuell weitere Erkrankungen oder nimmst du Medikamente ein, die bisher nicht abgefragt wurden?*",MEDICAL_CONDITIONS,predefined,high,175,128269,18,1
209264,------------------------------------- ATTENTION ------------------------------------ EASY REORDER QUESTIONNAIRE!!! Please ONLY approve if you see previous ED orders by this patient in the history below. ------------------------------------- ATTENTION ------------------------------------ (EN: Which PDE-5 inhibitor did you take?),Welchen PDE-5-Hemmer hast Du eingenommen?,MEDICATION_HISTORY,predefined,high,38,20804,83,10
209265,"How satisfied are you with your sex life since taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie zufrieden bist Du mit deinem Sexualleben seitdem Du den PDE-5-Hemmer ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) einnimmst?",TREATMENT_EFFECTIVENESS,predefined,high,2,4724,105,10
209266,Have you been newly diagnosed with any of the following conditions or medical events by a Doctor in the last few months since you were prescribed PDE-5-Inhibitors (independent of taking the PDE-5-Inhibitor)? Please select which applies.,Wurde bei Dir in den letzten Monaten seit Deiner Verschreibung des PDE-5-Hemmers eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt neu diagnostiziert (unabhängig von der Einnahme des PDE-5-Hemmers)? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,3,4726,105,10
209268,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,10
209270,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,10
209271,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,10
209272,"How often did you achieve an erection sufficient for penetration and sexual intercourse while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft hast Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?",TREATMENT_EFFECTIVENESS,predefined,high,36,19643,105,10
209273,"How often could you maintain an erection during sexual intercourse while taking the PDE-5 inhibitor (Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft konntest Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) die Erektion während des Geschlechtsakts aufrechterhalten?",TREATMENT_EFFECTIVENESS,predefined,high,37,19644,105,10
209276,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,10
209277,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,10
209281,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,10
209282,"How satisfied are you with your sex life since taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?",Wie zufrieden bist Du mit deinem Sexualleben seitdem Du den PDE-5-Hemmer Sildenafil (Viagra) einnimmst?,TREATMENT_EFFECTIVENESS,predefined,high,2,4724,105,2
209283,Have you been newly diagnosed with any of the following conditions or medical events by a Doctor in the last few months since you were prescribed PDE-5-Inhibitors (independent of taking the PDE-5-Inhibitor)? Please select which applies.,Wurde bei Dir in den letzten Monaten seit Deiner Verschreibung des PDE-5-Hemmers eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt neu diagnostiziert (unabhängig von der Einnahme des PDE-5-Hemmers)? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,3,4726,105,2
209285,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,2
